723.36,3753.67,542.52,3753.67
10087.98,2839.69,391.01,2839.69
6857.28,8602.15,1197.46,8602.15
5239.49,0.0,0.0,0.0
14858.26,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,8695.01,1011.73,8695.01
0.0,9086.02,909.09,9086.02
15136.85,8993.16,894.43,8993.16
16085.04,8998.04,659.82,8998.04
15845.55,8528.84,1099.71,8528.84
15923.75,7272.73,92.86,7272.73
14941.35,6441.84,0.0,6441.84
13010.75,3538.61,439.88,3538.61
11363.64,7277.62,68.43,7277.62
6495.6,2649.07,322.58,2649.07
12702.83,2859.24,347.02,2859.24
4936.46,1871.95,239.49,1871.95
5317.69,6026.39,0.0,6026.39
3685.24,0.0,0.0,0.0
10806.45,4149.56,571.85,4149.56
127.08,4511.24,620.72,4511.24
7639.3,7585.53,141.74,7585.53
8132.94,7688.17,146.63,7688.17
13396.87,1275.66,161.29,1275.66
13523.95,0.0,0.0,0.0
2741.94,1094.82,0.0,1094.82
0.0,8944.28,591.4,8944.28
3049.85,1598.24,180.84,1598.24
15742.91,8088.95,249.27,8088.95
2976.54,8626.59,454.55,8626.59
14247.31,8993.16,860.22,8993.16
15303.03,0.0,0.0,0.0
15259.04,6930.6,1045.94,6930.6
0.0,6847.51,1085.04,6847.51
12135.88,8431.08,933.53,8431.08
11950.15,2424.24,0.0,2424.24
16085.04,2267.84,0.0,2267.84
5107.53,8836.75,625.61,8836.75
4628.54,3142.72,322.58,3142.72
15532.75,5518.08,0.0,5518.08
5904.2,8817.2,498.53,8817.2
10087.98,8255.13,259.04,8255.13
15874.88,8655.91,522.97,8655.91
14149.56,2350.93,263.93,2350.93
15092.86,7966.76,1045.94,7966.76
4423.27,7585.53,1070.38,7585.53
12781.04,8670.58,806.45,8670.58
14178.89,1735.09,224.83,1735.09
16041.06,8543.5,322.58,8543.5
3328.45,8787.88,640.27,8787.88
14926.69,8348.0,347.02,8348.0
15562.07,8773.22,635.39,8773.22
14672.53,0.0,0.0,0.0
15254.15,4149.56,547.41,4149.56
0.0,0.0,0.0,0.0
7556.21,7952.1,268.82,7952.1
0.0,7326.49,92.86,7326.49
14310.85,0.0,0.0,0.0
13372.43,7580.65,1129.03,7580.65
0.0,8773.22,1070.38,8773.22
12130.99,8421.31,141.74,8421.31
14633.43,8910.07,244.38,8910.07
11808.41,6632.45,1187.68,6632.45
14066.47,8250.24,87.98,8250.24
17502.44,11226.78,3817.2,11226.78
11031.28,2326.49,703.81,2326.49
11275.66,19237.54,2805.47,19237.54
1955.03,200.39,278.59,200.39
19002.93,317.69,317.69,317.69
610.95,11324.54,1314.76,11324.54
679.37,1681.33,1407.62,1681.33
15801.56,13211.14,2629.52,13211.14
3690.13,9750.73,0.0,9750.73
19882.7,12385.14,3465.3,12385.14
12302.05,78.2,469.21,78.2
19389.05,205.28,0.0,205.28
337.24,10879.77,278.59,10879.77
0.0,439.88,395.89,439.88
13142.72,13240.47,2238.51,13240.47
591.4,6622.68,3611.93,6622.68
19222.87,0.0,0.0,0.0
9555.23,14462.37,938.42,14462.37
0.0,15156.4,2644.18,15156.4
15811.34,0.0,0.0,0.0
19701.86,0.0,0.0,0.0
0.0,7277.62,131.96,7277.62
0.0,6710.66,92.86,6710.66
12424.24,4980.45,0.0,4980.45
10869.99,78.2,0.0,78.2
7585.53,1085.04,234.6,1085.04
547.41,1461.39,0.0,1461.39
1695.99,12438.91,435.0,12438.91
2346.04,14892.47,3577.71,14892.47
11529.81,14657.87,3372.43,14657.87
19208.21,13905.18,3753.67,13905.18
20014.66,14305.96,2893.45,14305.96
18631.47,5356.79,3592.38,5356.79
18988.27,5464.32,3826.98,5464.32
11309.87,2399.8,0.0,2399.8
11588.46,14863.15,2096.77,14863.15
0.0,13739.0,3519.06,13739.0
19213.1,13690.13,1608.02,13690.13
18157.38,11539.59,43.99,11539.59
18636.36,10977.52,3572.82,10977.52
12800.59,14560.12,2262.95,14560.12
20014.66,8963.83,0.0,8963.83
18861.19,6202.35,210.17,6202.35
10249.27,0.0,342.13,0.0
5684.26,283.48,454.55,283.48
0.0,17756.6,5483.87,17756.6
1148.58,14423.27,5239.49,14423.27
17678.4,15405.67,5166.18,15405.67
20014.66,0.0,131.96,0.0
20014.66,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,15312.8,772.24,15312.8
0.0,2556.21,0.0,2556.21
13558.16,7932.55,4320.63,7932.55
0.0,2218.96,1974.58,2218.96
11217.01,703.81,811.34,703.81
3294.23,20014.66,3709.68,20014.66
1021.51,0.0,0.0,0.0
18685.24,15439.88,4921.8,15439.88
0.0,16104.59,5068.43,16104.59
20014.66,14833.82,962.85,14833.82
20014.66,12106.55,0.0,12106.55
13739.0,4804.5,2585.53,4804.5
10244.38,2492.67,1559.14,2492.67
6647.12,19628.54,3020.53,19628.54
3274.68,2893.45,1793.74,2893.45
19203.32,733.14,606.06,733.14
3132.94,3147.6,2155.43,3147.6
659.82,4677.42,4051.81,4677.42
3675.46,0.0,0.0,0.0
10728.25,478.98,1114.37,478.98
0.0,12463.34,400.78,12463.34
1564.03,15171.07,4437.93,15171.07
7834.8,18597.26,2292.28,18597.26
20014.66,19760.51,3201.37,19760.51
18040.08,7761.49,0.0,7761.49
18489.74,20014.66,4403.71,20014.66
703.81,3807.43,0.0,3807.43
19809.38,19799.61,6480.94,19799.61
0.0,14814.27,8748.78,14814.27
17473.12,1485.83,4115.35,1485.83
10874.88,0.0,684.26,0.0
3377.32,3255.13,4042.03,3255.13
0.0,15009.78,10395.89,15009.78
7150.54,16999.02,9462.37,16999.02
17722.38,17991.2,9882.7,17991.2
20014.66,16808.41,9462.37,16808.41
17336.27,923.75,1275.66,923.75
17595.31,244.38,0.0,244.38
2834.8,5772.24,141.74,5772.24
1642.23,18284.46,9907.14,18284.46
0.0,18440.86,10131.96,18440.86
18690.13,13440.86,5698.92,13440.86
18460.41,6632.45,5083.09,6632.45
8211.14,5239.49,3763.44,5239.49
20014.66,464.32,327.47,464.32
14530.79,20014.66,9775.17,20014.66
1994.13,0.0,0.0,0.0
18367.55,0.0,0.0,0.0
483.87,18005.87,8631.48,18005.87
0.0,0.0,0.0,0.0
16710.65,0.0,0.0,0.0
650.05,9130.01,5855.33,9130.01
0.0,5087.98,0.0,5087.98
20014.66,1334.31,694.04,1334.31
0.0,20014.66,9002.93,20014.66
2991.2,11339.2,6994.13,11339.2
18558.16,10747.8,6402.74,10747.8
20014.66,17829.91,7600.2,17829.91
20014.66,0.0,0.0,0.0
20014.66,6241.45,3377.32,6241.45
200.39,703.81,312.81,703.81
12038.12,10562.07,6632.45,10562.07
1578.69,11280.55,4139.78,11280.55
20014.66,11632.45,6485.83,11632.45
14217.99,11383.19,4227.76,11383.19
20014.66,15997.07,7737.05,15997.07
14149.56,0.0,0.0,0.0
12429.13,18367.55,8856.3,18367.55
0.0,12883.67,4511.24,12883.67
15826.0,0.0,0.0,0.0
6309.87,8695.01,6417.4,8695.01
112.41,13812.32,5342.13,13812.32
20014.66,20014.66,10566.96,20014.66
8445.75,17746.82,8348.0,17746.82
20014.66,4980.45,3993.16,4980.45
14403.71,15092.86,6368.52,15092.86
13998.04,14711.63,5953.08,14711.63
10948.19,19545.46,9305.96,19545.46
9677.42,20014.66,9975.56,20014.66
20014.66,5869.99,4589.44,5869.99
18646.14,4076.25,3304.01,4076.25
16344.09,18250.24,8704.79,18250.24
11612.9,1197.46,845.55,1197.46
16129.03,4643.21,3655.91,4643.21
3743.89,15405.67,6739.98,15405.67
13049.85,15420.33,6583.58,15420.33
11348.97,0.0,0.0,0.0
11353.86,3499.51,0.0,3499.51
9.78,478.98,293.26,478.98
0.0,13196.48,4286.41,13196.48
1593.35,18592.38,8782.99,18592.38
6915.93,20014.66,9916.91,20014.66
17453.57,20014.66,9897.36,20014.66
18949.17,117.3,0.0,117.3
18929.62,12292.28,3553.27,12292.28
1485.83,19423.27,9203.32,19423.27
5273.7,10552.3,7052.79,10552.3
17199.41,4354.84,3416.42,4354.84
20014.66,18225.81,8782.99,18225.81
12028.35,0.0,0.0,0.0
15513.2,7282.5,5943.3,7282.5
58.65,1573.8,0.0,1573.8
20014.66,4071.36,3284.46,4071.36
0.0,4301.08,3313.78,4301.08
11529.81,4310.85,3377.32,4310.85
12077.22,0.0,0.0,0.0
11906.16,0.0,0.0,0.0
0.0,20014.66,9775.17,20014.66
0.0,112.41,78.2,112.41
17228.74,14560.12,8558.16,14560.12
1065.49,439.88,0.0,439.88
20014.66,1119.26,782.01,1119.26
0.0,0.0,0.0,0.0
3352.88,78.2,0.0,78.2
483.87,12062.56,3260.02,12062.56
0.0,0.0,430.11,0.0
4379.28,15224.83,6490.71,15224.83
0.0,17282.5,7903.23,17282.5
11109.48,16945.26,7785.92,16945.26
14086.02,615.84,386.12,615.84
13836.75,20014.66,10004.89,20014.66
2302.05,15703.81,6793.74,15703.81
18577.71,16534.7,7561.09,16534.7
11388.07,18020.53,9750.73,18020.53
12585.53,20014.66,4956.01,20014.66
18132.94,20014.66,4956.01,20014.66
16920.82,3553.27,0.0,3553.27
16920.82,13142.72,161.29,13142.72
0.0,20014.66,4257.09,20014.66
4794.72,19863.15,5508.31,19863.15
18607.04,20014.66,5278.59,20014.66
16984.36,18220.92,2629.52,18220.92
20014.66,15298.14,4784.95,15298.14
14467.25,8567.94,4472.14,8567.94
20014.66,8567.94,4472.14,8567.94
20014.66,777.13,0.0,777.13
20014.66,0.0,0.0,0.0
1045.94,9936.46,425.22,9936.46
0.0,0.0,0.0,0.0
14863.15,14408.6,2341.15,14408.6
0.0,4227.76,3724.34,4227.76
18641.25,15718.48,2321.6,15718.48
5708.7,15249.27,454.55,15249.27
19853.37,0.0,1329.42,0.0
17776.15,0.0,1329.42,0.0
0.0,1016.62,0.0,1016.62
0.0,14814.27,2614.86,14814.27
1422.29,4198.44,288.37,4198.44
19125.12,4100.68,307.92,4100.68
2644.18,0.0,645.16,0.0
2341.15,0.0,0.0,0.0
0.0,562.07,610.95,562.07
0.0,3743.89,327.47,3743.89
205.28,3895.41,1065.49,3895.41
2003.91,3299.12,239.49,3299.12
2106.55,1060.61,312.81,1060.61
1637.34,1485.83,185.73,1485.83
703.81,0.0,459.43,0.0
894.43,2834.8,615.84,2834.8
0.0,1173.02,171.07,1173.02
1588.47,2766.37,542.52,2766.37
454.55,674.49,78.2,674.49
1906.16,13685.24,1295.21,13685.24
1857.28,11920.82,1295.21,11920.82
2003.91,17624.63,1490.71,17624.63
2326.49,20014.66,1217.01,20014.66
2639.3,16344.09,1476.05,16344.09
2810.36,18401.76,1173.02,18401.76
2404.69,15234.6,928.64,15234.6
2600.2,224.83,78.2,224.83
1832.84,0.0,0.0,0.0
83.09,0.0,0.0,0.0
0.0,12624.63,1270.77,12624.63
0.0,19159.33,1476.05,19159.33
2282.5,17981.43,1715.54,17981.43
3587.49,444.77,498.53,444.77
3851.42,20014.66,1177.91,20014.66
0.0,0.0,53.76,0.0
3988.27,10801.56,645.16,10801.56
0.0,11568.91,972.63,11568.91
1432.06,2688.17,386.12,2688.17
1955.03,15518.08,1138.81,15518.08
0.0,4613.88,654.94,4613.88
6798.63,4780.06,317.69,4780.06
2478.01,3753.67,239.49,3753.67
2047.9,8147.6,620.72,8147.6
718.48,20014.66,1652.0,20014.66
1764.42,6324.54,738.03,6324.54
3685.24,865.1,312.81,865.1
1309.87,9638.32,948.19,9638.32
219.94,0.0,78.2,0.0
1363.64,17199.41,1045.94,17199.41
0.0,17272.73,1026.39,17272.73
1647.12,19677.42,1265.88,19677.42
1744.87,19662.76,1173.02,19662.76
1881.72,5459.43,581.62,5459.43
1666.67,15566.96,933.53,15566.96
435.0,19892.47,1148.58,19892.47
1383.19,0.0,0.0,0.0
1735.09,0.0,0.0,0.0
83.09,0.0,0.0,0.0
0.0,13357.77,786.9,13357.77
0.0,20014.66,1485.83,20014.66
1089.93,4921.8,806.45,4921.8
5913.98,19051.81,1358.75,19051.81
0.0,16847.51,1060.61,16847.51
1642.23,0.0,24.44,0.0
2033.24,0.0,53.76,0.0
0.0,14071.36,1026.39,14071.36
0.0,6329.42,391.01,6329.42
2893.45,12267.84,728.25,12267.84
1045.94,0.0,249.27,0.0
1867.06,7614.86,894.43,7614.86
234.6,20014.66,1608.02,20014.66
1256.11,15488.76,1104.59,15488.76
3592.38,2751.71,415.44,2751.71
2795.7,0.0,312.81,0.0
161.29,0.0,78.2,0.0
0.0,4858.26,327.47,4858.26
0.0,5909.09,327.47,5909.09
860.22,361.68,347.02,361.68
249.27,12761.49,1065.49,12761.49
0.0,3484.85,259.04,3484.85
2350.93,234.6,73.31,234.6
850.44,20014.66,1764.42,20014.66
439.88,20014.66,1246.33,20014.66
4178.89,20014.66,1617.79,20014.66
3318.67,20014.66,20014.66,20014.66
0.0,20014.66,1735.09,20014.66
20014.66,12956.99,767.35,12956.99
20014.66,0.0,78.2,0.0
5786.9,17253.18,1173.02,17253.18
5552.3,5860.21,483.87,5860.21
5777.13,13944.28,1060.61,13944.28
5557.18,18299.12,1182.8,18299.12
5811.34,0.0,39.1,0.0
6021.51,16564.03,1021.51,16564.03
6036.17,3382.21,219.94,3382.21
5757.58,19486.8,1094.82,19486.8
5855.33,16935.48,967.74,16935.48
5879.77,5474.1,381.23,5474.1
5694.04,1265.88,63.54,1265.88
5630.5,0.0,312.81,0.0
6094.82,20014.66,1485.83,20014.66
6021.51,20014.66,1173.02,20014.66
11857.28,13797.65,806.45,13797.65
12600.2,20014.66,1168.13,20014.66
6896.38,18724.34,1085.04,18724.34
6730.21,0.0,0.0,0.0
6036.17,20014.66,20014.66,20014.66
5997.07,5684.26,347.02,5684.26
20014.66,12135.88,703.81,12135.88
5801.56,0.0,43.99,0.0
5835.78,12702.83,791.79,12702.83
5869.99,20014.66,1221.9,20014.66
5566.96,0.0,34.21,0.0
5777.13,12038.12,703.81,12038.12
6358.75,14731.18,860.22,14731.18
6300.1,0.0,0.0,0.0
5943.3,19692.08,1099.71,19692.08
6192.57,20014.66,1168.13,20014.66
5811.34,4242.42,376.34,4242.42
5659.82,0.0,34.21,0.0
5459.43,0.0,29.33,0.0
5840.66,5728.25,312.81,5728.25
5742.91,6231.67,469.21,6231.67
5782.01,18128.05,1065.49,18128.05
5620.72,0.0,43.99,0.0
5811.34,5342.13,312.81,5342.13
5840.66,175.95,63.54,175.95
5591.4,20014.66,1168.13,20014.66
5708.7,19701.86,1221.9,19701.86
5645.16,16187.68,938.42,16187.68
5723.36,889.54,229.72,889.54
5694.04,0.0,0.0,0.0
5723.36,0.0,0.0,0.0
5791.79,1246.33,43.99,1246.33
5772.24,11050.83,738.03,11050.83
5635.39,0.0,0.0,0.0
5684.26,0.0,0.0,0.0
5733.14,10860.21,733.14,10860.21
5694.04,10635.39,718.48,10635.39
5620.72,12204.3,938.42,12204.3
5708.7,13655.91,796.68,13655.91
5772.24,16187.68,982.4,16187.68
5581.62,0.0,0.0,0.0
5547.41,4628.54,391.01,4628.54
5581.62,4584.56,312.81,4584.56
5386.12,9320.62,620.72,9320.62
5522.97,11060.61,782.01,11060.61
5522.97,4770.28,278.59,4770.28
5694.04,1422.29,171.07,1422.29
5630.5,1544.48,127.08,1544.48
5503.42,268.82,43.99,268.82
5586.51,19951.13,1109.48,19951.13
5645.16,18509.29,1187.68,18509.29
5850.44,18074.29,1026.39,18074.29
5801.56,3523.95,234.6,3523.95
5723.36,15640.27,948.19,15640.27
5571.85,591.4,190.62,591.4
5620.72,18958.94,1070.38,18958.94
7399.8,654.94,131.96,654.94
5576.73,0.0,78.2,0.0
5562.07,13005.87,752.69,13005.87
5630.5,5552.3,386.12,5552.3
5337.24,17380.25,987.29,17380.25
5317.69,112.41,19.55,112.41
5557.18,13963.83,860.22,13963.83
5503.42,15009.78,1094.82,15009.78
5527.86,3670.58,180.84,3670.58
5435.0,9584.55,542.52,9584.55
5410.56,8719.45,483.87,8719.45
5317.69,11236.56,625.61,11236.56
5307.92,11236.56,972.63,11236.56
5371.46,11661.78,860.22,11661.78
5342.13,10777.13,586.51,10777.13
5185.73,6867.06,703.81,6867.06
5048.88,16290.32,948.19,16290.32
5229.72,2478.01,141.74,2478.01
5342.13,15391.01,894.43,15391.01
5464.32,16920.82,1388.07,16920.82
5444.77,16573.8,962.85,16573.8
5391.01,16656.89,1251.22,16656.89
5347.02,16823.07,1080.16,16823.07
5366.57,16436.95,957.97,16436.95
5410.56,14648.09,850.44,14648.09
5547.41,11109.48,674.49,11109.48
5415.44,11339.2,610.95,11339.2
5469.21,4736.07,259.04,4736.07
5415.44,391.01,24.44,391.01
5293.25,0.0,112.41,0.0
5317.69,0.0,83.09,0.0
5342.13,12561.09,703.81,12561.09
5039.1,12849.46,869.99,12849.46
5273.7,6803.52,386.12,6803.52
5293.25,3509.29,0.0,3509.29
5317.69,2321.6,151.52,2321.6
5293.25,16739.98,982.4,16739.98
5391.01,13308.9,860.22,13308.9
5508.31,10664.71,571.85,10664.71
5542.52,6041.06,469.21,6041.06
5425.22,10713.59,581.62,10713.59
5488.76,12429.13,669.6,12429.13
5366.57,0.0,0.0,0.0
5395.89,0.0,68.43,0.0
5518.08,18866.08,1392.96,18866.08
5503.42,18812.32,1129.03,18812.32
5581.62,0.0,112.41,0.0
5596.29,12013.69,713.59,12013.69
5508.31,12482.89,703.81,12482.89
5395.89,0.0,0.0,0.0
5420.33,14897.36,943.3,14897.36
5566.96,11564.03,659.82,11564.03
5537.63,3362.66,229.72,3362.66
5420.33,13044.97,738.03,13044.97
5503.42,0.0,0.0,0.0
5552.3,3704.79,268.82,3704.79
5772.24,0.0,43.99,0.0
5987.29,1652.0,444.77,1652.0
6021.51,865.1,102.64,865.1
5811.34,1969.7,415.44,1969.7
5708.7,1964.81,278.59,1964.81
5708.7,0.0,78.2,0.0
5694.04,0.0,83.09,0.0
5738.03,1031.28,171.07,1031.28
5742.91,405.67,391.01,405.67
5840.66,0.0,581.62,0.0
5694.04,0.0,161.29,0.0
5552.3,0.0,87.98,0.0
5478.98,0.0,0.0,0.0
5645.16,312.81,0.0,312.81
5420.33,816.23,97.75,816.23
5698.92,0.0,73.31,0.0
5703.81,1021.51,342.13,1021.51
5840.66,0.0,29.33,0.0
5708.7,0.0,127.08,0.0
5747.8,34.21,234.6,34.21
5630.5,400.78,9.78,400.78
5586.51,58.65,24.44,58.65
5674.49,0.0,229.72,0.0
5967.74,73.31,229.72,73.31
5635.39,0.0,131.96,0.0
5664.71,239.49,107.53,239.49
5889.54,1334.31,78.2,1334.31
5772.24,307.92,459.43,307.92
5869.99,361.68,190.62,361.68
5615.84,679.37,210.17,679.37
5474.1,288.37,464.32,288.37
7966.76,0.0,234.6,0.0
8357.77,20014.66,20014.66,20014.66
7306.94,20014.66,1256.11,20014.66
8000.98,20014.66,20014.66,20014.66
5943.3,0.0,0.0,0.0
11813.29,20014.66,1261.0,20014.66
5835.78,20014.66,20014.66,20014.66
8157.38,20014.66,20014.66,20014.66
10317.69,14325.51,894.43,14325.51
8211.14,19525.91,1070.38,19525.91
4770.28,14657.87,874.88,14657.87
4623.66,7165.2,542.52,7165.2
4618.77,0.0,0.0,0.0
4760.51,0.0,4.89,0.0
4696.97,0.0,4.89,0.0
4569.89,0.0,0.0,0.0
4736.07,14.66,14.66,14.66
4618.77,0.0,0.0,0.0
4843.6,2018.57,166.18,2018.57
5000.0,1955.03,239.49,1955.03
4843.6,0.0,4.89,0.0
4794.72,1959.92,102.64,1959.92
4740.96,439.88,92.86,439.88
4608.99,1906.16,215.05,1906.16
4789.83,0.0,9.78,0.0
4799.61,3142.72,459.43,3142.72
4784.95,1876.83,122.19,1876.83
4755.62,1945.26,190.62,1945.26
4877.81,0.0,48.88,0.0
4814.27,493.65,43.99,493.65
4912.02,806.45,268.82,806.45
4784.95,0.0,205.28,0.0
4687.19,78.2,112.41,78.2
5000.0,24.44,259.04,24.44
4775.17,0.0,175.95,0.0
4877.81,0.0,185.73,0.0
4956.01,1261.0,87.98,1261.0
4868.04,2111.44,131.96,2111.44
4765.4,703.81,307.92,703.81
4682.31,0.0,166.18,0.0
4692.08,0.0,107.53,0.0
4853.37,0.0,0.0,0.0
4824.05,703.81,234.6,703.81
4804.5,1920.82,185.73,1920.82
4956.01,566.96,405.67,566.96
4843.6,3084.07,190.62,3084.07
4755.62,2697.95,175.95,2697.95
4662.76,2888.56,376.34,2888.56
4755.62,3225.81,229.72,3225.81
4662.76,3191.59,591.4,3191.59
4921.8,3299.12,474.1,3299.12
4882.7,3475.07,234.6,3475.07
4931.57,3299.12,425.22,3299.12
4882.7,3338.22,532.75,3338.22
4863.15,3294.23,190.62,3294.23
4662.76,3279.57,190.62,3279.57
4770.28,3338.22,200.39,3338.22
4824.05,513.2,234.6,513.2
4770.28,3284.46,312.81,3284.46
4858.26,762.46,283.48,762.46
4804.5,3118.28,347.02,3118.28
4613.88,2800.59,371.46,2800.59
4682.31,1612.9,97.75,1612.9
4809.38,1974.58,122.19,1974.58
4706.74,1275.66,78.2,1275.66
4804.5,0.0,107.53,0.0
4687.19,2908.11,459.43,2908.11
4897.36,2956.99,205.28,2956.99
4687.19,2956.99,205.28,2956.99
4770.28,1334.31,190.62,1334.31
4770.28,3313.78,307.92,3313.78
4579.67,3132.94,171.07,3132.94
4740.96,3377.32,391.01,3377.32
4726.29,3196.48,210.17,3196.48
4716.52,3186.71,215.05,3186.71
4677.42,3128.05,391.01,3128.05
4687.19,3128.05,425.22,3128.05
4696.97,3416.42,347.02,3416.42
4672.53,3494.62,381.23,3494.62
4667.64,3284.46,288.37,3284.46
4980.45,3191.59,215.05,3191.59
4838.71,3191.59,215.05,3191.59
4525.9,92.86,449.66,92.86
4525.9,92.86,449.66,92.86
4716.52,3279.57,78.2,3279.57
4716.52,4354.84,913.98,4354.84
5254.15,3699.9,874.88,3699.9
5566.96,3401.76,0.0,3401.76
5410.56,3401.76,0.0,3401.76
5317.69,4550.34,0.0,4550.34
5317.69,4296.19,20014.66,4296.19
5537.63,3460.41,68.43,3460.41
7170.09,3533.72,53.76,3533.72
4472.14,3128.05,68.43,3128.05
4623.66,3313.78,78.2,3313.78
4462.37,3000.98,53.76,3000.98
4589.44,3025.42,39.1,3025.42
4525.9,3675.46,78.2,3675.46
4335.29,3675.46,78.2,3675.46
4613.88,3533.72,53.76,3533.72
4613.88,3514.17,43.99,3514.17
